Features,comp,Topic,k,Month,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
SBERT,R-L,GunControl,4,Jan,0.578,10,R,L,4,0.6821,0.7243,0.0422,0.1041,Ideology
SBERT,R-L,GunControl,4,Jul,0.5608,10,R,L,4,0.6052,0.6195,0.0143,0.0444,Ideology
SBERT,R-L,GunControl,4,Jun,0.5818,10,R,L,4,0.6552,0.696,0.0408,0.0734,Ideology
SBERT,R-L,GunControl,4,Mar,0.5531,10,R,L,4,0.6508,0.7072,0.0564,0.0977,Ideology
SBERT,R-L,GunControl,4,May,0.5573,10,R,L,4,0.7013,0.7222,0.021,0.144,Ideology
SBERT,R-L,GunControl,4,Sep,0.5622,10,R,L,4,0.6037,0.7018,0.0981,0.0415,Ideology
SBERT,R-L,GunControl,8,Apr,0.5668,10,R,L,4,0.636,0.6628,0.0268,0.0692,Ideology
SBERT,R-L,GunControl,8,Aug,0.5636,10,R,L,4,0.6446,0.7284,0.0838,0.0811,Ideology
SBERT,R-L,GunControl,8,Feb,0.6257,10,R,L,4,0.6752,0.7443,0.069,0.0495,Ideology
SBERT,R-L,GunControl,8,Jan,0.5691,10,R,L,4,0.6872,0.7243,0.0371,0.1181,Ideology
SBERT,R-L,GunControl,8,Jul,0.5436,10,R,L,4,0.6188,0.6195,7e-04,0.0752,Ideology
SBERT,R-L,GunControl,8,Jun,0.6204,10,R,L,4,0.6828,0.696,0.0132,0.0624,Ideology
SBERT,R-L,GunControl,8,Mar,0.6037,10,R,L,4,0.6722,0.7072,0.035,0.0684,Ideology
SBERT,R-L,GunControl,8,May,0.5944,10,R,L,4,0.7061,0.7222,0.0161,0.1117,Ideology
SBERT,R-L,GunControl,8,Sep,0.5846,10,R,L,4,0.6129,0.7018,0.0888,0.0283,Ideology
SBERT,R-L,GunControl,16,Apr,0.591,10,R,L,4,0.6497,0.6628,0.0131,0.0587,Ideology
SBERT,R-L,GunControl,16,Aug,0.5861,10,R,L,4,0.6649,0.7284,0.0635,0.0788,Ideology
SBERT,R-L,GunControl,16,Feb,0.6586,10,R,L,4,0.7044,0.7443,0.0398,0.0459,Ideology
SBERT,R-L,GunControl,16,Jan,0.6498,10,R,L,4,0.7058,0.7243,0.0185,0.056,Ideology
SBERT,R-L,GunControl,16,Jul,0.5806,10,R,L,4,0.629,0.6195,-0.0095,0.0484,Ideology
SBERT,R-L,GunControl,16,Jun,0.659,10,R,L,4,0.7002,0.696,-0.0042,0.0413,Ideology
SBERT,R-L,GunControl,16,Mar,0.6301,10,R,L,4,0.6897,0.7072,0.0174,0.0596,Ideology
SBERT,R-L,GunControl,16,May,0.6434,10,R,L,4,0.7133,0.7222,0.0089,0.0699,Ideology
SBERT,R-L,GunControl,16,Sep,0.5933,10,R,L,4,0.6487,0.7018,0.0531,0.0554,Ideology
SBERT,R-L,GunControl,32,Apr,0.6211,10,R,L,4,0.6499,0.6628,0.0129,0.0288,Ideology
SBERT,R-L,GunControl,32,Aug,0.6197,10,R,L,4,0.672,0.7284,0.0564,0.0523,Ideology
SBERT,R-L,GunControl,32,Feb,0.6865,10,R,L,4,0.707,0.7443,0.0372,0.0206,Ideology
SBERT,R-L,GunControl,32,Jan,0.6854,10,R,L,4,0.7336,0.7243,-0.0093,0.0482,Ideology
SBERT,R-L,GunControl,32,Jul,0.6157,10,R,L,4,0.6245,0.6195,-0.005,0.0088,Ideology
SBERT,R-L,GunControl,32,Jun,0.6734,10,R,L,4,0.7046,0.696,-0.0086,0.0312,Ideology
SBERT,R-L,GunControl,32,Mar,0.65,10,R,L,4,0.6883,0.7072,0.0189,0.0383,Ideology
SBERT,R-L,GunControl,32,May,0.6842,10,R,L,4,0.7212,0.7222,0.0011,0.037,Ideology
SBERT,R-L,GunControl,32,Sep,0.6174,10,R,L,4,0.6627,0.7018,0.0391,0.0453,Ideology
SBERT,R-L,IllegalImmi,4,Apr,0.5552,10,R,L,4,0.6104,0.7252,0.1148,0.0552,Ideology
SBERT,R-L,IllegalImmi,4,Aug,0.5177,10,R,L,4,0.6221,0.6749,0.0528,0.1044,Ideology
SBERT,R-L,IllegalImmi,4,Feb,0.5503,10,R,L,4,0.6193,0.7275,0.1082,0.069,Ideology
SBERT,R-L,IllegalImmi,4,Jan,0.5468,10,R,L,4,0.6292,0.7174,0.0881,0.0824,Ideology
SBERT,R-L,IllegalImmi,4,Jul,0.5514,10,R,L,4,0.623,0.7336,0.1107,0.0716,Ideology
SBERT,R-L,IllegalImmi,4,Jun,0.5385,10,R,L,4,0.6438,0.7247,0.0809,0.1053,Ideology
SBERT,R-L,IllegalImmi,4,Mar,0.5588,10,R,L,4,0.6692,0.7118,0.0426,0.1105,Ideology
SBERT,R-L,IllegalImmi,4,May,0.5401,10,R,L,4,0.5776,0.6598,0.0823,0.0375,Ideology
SBERT,R-L,IllegalImmi,4,Sep,0.5282,10,R,L,4,0.5963,0.6332,0.0369,0.0682,Ideology
SBERT,R-L,IllegalImmi,8,Apr,0.5856,10,R,L,4,0.6419,0.7252,0.0833,0.0564,Ideology
SBERT,R-L,IllegalImmi,8,Aug,0.5541,10,R,L,4,0.6514,0.6749,0.0235,0.0973,Ideology
SBERT,R-L,IllegalImmi,8,Feb,0.5582,10,R,L,4,0.6472,0.7275,0.0803,0.089,Ideology
SBERT,R-L,IllegalImmi,8,Jan,0.5681,10,R,L,4,0.6609,0.7174,0.0564,0.0928,Ideology
SBERT,R-L,IllegalImmi,8,Jul,0.5942,10,R,L,4,0.6514,0.7336,0.0822,0.0572,Ideology
SBERT,R-L,IllegalImmi,8,Jun,0.5625,10,R,L,4,0.6668,0.7247,0.058,0.1043,Ideology
SBERT,R-L,IllegalImmi,8,Mar,0.5904,10,R,L,4,0.6922,0.7118,0.0197,0.1017,Ideology
SBERT,R-L,IllegalImmi,8,May,0.5371,10,R,L,4,0.604,0.6598,0.0558,0.0669,Ideology
SBERT,R-L,IllegalImmi,8,Sep,0.5615,10,R,L,4,0.6294,0.6332,0.0039,0.0678,Ideology
SBERT,R-L,IllegalImmi,16,Apr,0.5738,10,R,L,4,0.6596,0.7252,0.0656,0.0858,Ideology
SBERT,R-L,IllegalImmi,16,Aug,0.5772,10,R,L,4,0.6687,0.6749,0.0062,0.0916,Ideology
SBERT,R-L,IllegalImmi,16,Feb,0.6005,10,R,L,4,0.695,0.7275,0.0325,0.0946,Ideology
SBERT,R-L,IllegalImmi,16,Jan,0.6068,10,R,L,4,0.6705,0.7174,0.0468,0.0637,Ideology
SBERT,R-L,IllegalImmi,16,Jul,0.5996,10,R,L,4,0.6799,0.7336,0.0537,0.0803,Ideology
SBERT,R-L,IllegalImmi,16,Jun,0.5895,10,R,L,4,0.6835,0.7247,0.0412,0.0941,Ideology
SBERT,R-L,IllegalImmi,16,Mar,0.6261,10,R,L,4,0.7099,0.7118,0.0019,0.0839,Ideology
SBERT,R-L,IllegalImmi,16,May,0.5579,10,R,L,4,0.6215,0.6598,0.0383,0.0636,Ideology
SBERT,R-L,IllegalImmi,16,Sep,0.5942,10,R,L,4,0.6201,0.6332,0.0131,0.0259,Ideology
SBERT,R-L,IllegalImmi,32,Apr,0.6001,10,R,L,4,0.697,0.7252,0.0282,0.0969,Ideology
SBERT,R-L,IllegalImmi,32,Aug,0.6222,10,R,L,4,0.6714,0.6749,0.0035,0.0492,Ideology
SBERT,R-L,IllegalImmi,32,Feb,0.626,10,R,L,4,0.717,0.7275,0.0105,0.091,Ideology
SBERT,R-L,IllegalImmi,32,Jan,0.6233,10,R,L,4,0.6903,0.7174,0.0271,0.067,Ideology
SBERT,R-L,IllegalImmi,32,Jul,0.619,10,R,L,4,0.7103,0.7336,0.0234,0.0913,Ideology
SBERT,R-L,IllegalImmi,32,Jun,0.6208,10,R,L,4,0.686,0.7247,0.0387,0.0653,Ideology
SBERT,R-L,IllegalImmi,32,Mar,0.6478,10,R,L,4,0.7152,0.7118,-0.0034,0.0674,Ideology
SBERT,R-L,IllegalImmi,32,May,0.5889,10,R,L,4,0.6513,0.6598,0.0085,0.0624,Ideology
SBERT,R-L,IllegalImmi,32,Sep,0.5774,10,R,L,4,0.6378,0.6332,-0.0045,0.0603,Ideology
SBERT,R-L,LGBT,4,Apr,0.5338,10,R,L,4,0.5918,0.6849,0.093,0.058,Ideology
SBERT,R-L,LGBT,4,Aug,0.5354,10,R,L,4,0.5902,0.6794,0.0892,0.0547,Ideology
SBERT,R-L,LGBT,4,Feb,0.5373,10,R,L,4,0.5961,0.7116,0.1156,0.0588,Ideology
SBERT,R-L,LGBT,4,Jan,0.5382,10,R,L,4,0.5782,0.6465,0.0683,0.04,Ideology
SBERT,R-L,LGBT,4,Jul,0.5019,10,R,L,4,0.5327,0.649,0.1163,0.0308,Ideology
SBERT,R-L,LGBT,4,Jun,0.5466,10,R,L,4,0.6342,0.7006,0.0664,0.0876,Ideology
SBERT,R-L,LGBT,4,Mar,0.5299,10,R,L,4,0.6207,0.7085,0.0877,0.0909,Ideology
SBERT,R-L,LGBT,4,May,0.5163,10,R,L,4,0.5257,0.6688,0.1431,0.0094,Ideology
SBERT,R-L,LGBT,4,Sep,0.5611,10,R,L,4,0.5977,0.6927,0.095,0.0366,Ideology
SBERT,R-L,LGBT,8,Apr,0.5553,10,R,L,4,0.6045,0.6849,0.0803,0.0492,Ideology
SBERT,R-L,LGBT,8,Aug,0.5492,10,R,L,4,0.5941,0.6794,0.0853,0.0448,Ideology
SBERT,R-L,LGBT,8,Feb,0.545,10,R,L,4,0.6237,0.7116,0.0879,0.0787,Ideology
SBERT,R-L,LGBT,8,Jan,0.5431,10,R,L,4,0.6002,0.6465,0.0463,0.0571,Ideology
SBERT,R-L,LGBT,8,Jul,0.5108,10,R,L,4,0.5544,0.649,0.0946,0.0435,Ideology
SBERT,R-L,LGBT,8,Jun,0.5679,10,R,L,4,0.6526,0.7006,0.048,0.0847,Ideology
SBERT,R-L,LGBT,8,Mar,0.543,10,R,L,4,0.6402,0.7085,0.0683,0.0971,Ideology
SBERT,R-L,LGBT,8,May,0.5109,10,R,L,4,0.5383,0.6688,0.1305,0.0274,Ideology
SBERT,R-L,LGBT,8,Sep,0.587,10,R,L,4,0.6203,0.6927,0.0724,0.0333,Ideology
SBERT,R-L,LGBT,16,Apr,0.549,10,R,L,4,0.6147,0.6849,0.0702,0.0657,Ideology
SBERT,R-L,LGBT,16,Aug,0.5732,10,R,L,4,0.6281,0.6794,0.0513,0.055,Ideology
SBERT,R-L,LGBT,16,Feb,0.5924,10,R,L,4,0.6467,0.7116,0.0649,0.0543,Ideology
SBERT,R-L,LGBT,16,Jan,0.5637,10,R,L,4,0.615,0.6465,0.0315,0.0513,Ideology
SBERT,R-L,LGBT,16,Jul,0.5357,10,R,L,4,0.5726,0.649,0.0764,0.0368,Ideology
SBERT,R-L,LGBT,16,Jun,0.6011,10,R,L,4,0.6573,0.7006,0.0433,0.0562,Ideology
SBERT,R-L,LGBT,16,Mar,0.5867,10,R,L,4,0.6655,0.7085,0.043,0.0787,Ideology
SBERT,R-L,LGBT,16,May,0.552,10,R,L,4,0.6066,0.6688,0.0622,0.0546,Ideology
SBERT,R-L,LGBT,16,Sep,0.5869,10,R,L,4,0.6344,0.6927,0.0583,0.0475,Ideology
SBERT,R-L,LGBT,32,Apr,0.5875,10,R,L,4,0.6416,0.6849,0.0432,0.0541,Ideology
SBERT,R-L,LGBT,32,Aug,0.5982,10,R,L,4,0.6497,0.6794,0.0297,0.0514,Ideology
SBERT,R-L,LGBT,32,Feb,0.5774,10,R,L,4,0.674,0.7116,0.0377,0.0966,Ideology
SBERT,R-L,LGBT,32,Jan,0.598,10,R,L,4,0.637,0.6465,0.0094,0.0391,Ideology
SBERT,R-L,LGBT,32,Jul,0.5584,10,R,L,4,0.6021,0.649,0.0468,0.0437,Ideology
SBERT,R-L,LGBT,32,Jun,0.6237,10,R,L,4,0.6614,0.7006,0.0392,0.0377,Ideology
SBERT,R-L,LGBT,32,Mar,0.5953,10,R,L,4,0.685,0.7085,0.0235,0.0897,Ideology
SBERT,R-L,LGBT,32,May,0.5704,10,R,L,4,0.6018,0.6688,0.067,0.0314,Ideology
SBERT,R-L,LGBT,32,Sep,0.6186,10,R,L,4,0.6676,0.6927,0.0251,0.049,Ideology
SBERT,RC-L,AsylumSeekers,4,Apr,0.6002,10,RC,L,3,0.6772,0.7052,0.028,0.077,Ideology
SBERT,RC-L,AsylumSeekers,4,Aug,0.5508,10,RC,L,3,0.6629,0.7381,0.0752,0.1121,Ideology
SBERT,RC-L,AsylumSeekers,4,Feb,0.6153,10,RC,L,3,0.6945,0.7371,0.0426,0.0791,Ideology
SBERT,RC-L,AsylumSeekers,4,Jan,0.6522,10,RC,L,3,0.7023,0.7577,0.0555,0.0501,Ideology
SBERT,RC-L,AsylumSeekers,4,Jul,0.578,10,RC,L,3,0.6647,0.7123,0.0476,0.0867,Ideology
SBERT,RC-L,AsylumSeekers,4,Jun,0.5808,10,RC,L,3,0.6767,0.7458,0.0692,0.0958,Ideology
SBERT,RC-L,AsylumSeekers,4,Mar,0.5991,10,RC,L,3,0.6671,0.7317,0.0646,0.068,Ideology
SBERT,RC-L,AsylumSeekers,4,May,0.5777,10,RC,L,3,0.6216,0.7245,0.1029,0.044,Ideology
SBERT,RC-L,AsylumSeekers,4,Sep,0.5709,10,RC,L,3,0.7019,0.7409,0.039,0.131,Ideology
SBERT,RC-L,AsylumSeekers,8,Apr,0.6039,10,RC,L,3,0.6692,0.7052,0.036,0.0653,Ideology
SBERT,RC-L,AsylumSeekers,8,Aug,0.614,10,RC,L,3,0.7117,0.7381,0.0264,0.0977,Ideology
SBERT,RC-L,AsylumSeekers,8,Feb,0.6455,10,RC,L,3,0.7107,0.7371,0.0263,0.0653,Ideology
SBERT,RC-L,AsylumSeekers,8,Jan,0.657,10,RC,L,3,0.723,0.7577,0.0347,0.066,Ideology
SBERT,RC-L,AsylumSeekers,8,Jul,0.6163,10,RC,L,3,0.688,0.7123,0.0243,0.0717,Ideology
SBERT,RC-L,AsylumSeekers,8,Jun,0.6358,10,RC,L,3,0.6883,0.7458,0.0575,0.0525,Ideology
SBERT,RC-L,AsylumSeekers,8,Mar,0.6313,10,RC,L,3,0.6784,0.7317,0.0533,0.0471,Ideology
SBERT,RC-L,AsylumSeekers,8,May,0.6377,10,RC,L,3,0.657,0.7245,0.0675,0.0193,Ideology
SBERT,RC-L,AsylumSeekers,8,Sep,0.5946,10,RC,L,3,0.7121,0.7409,0.0288,0.1175,Ideology
SBERT,RC-L,AsylumSeekers,16,Apr,0.6531,10,RC,L,3,0.6776,0.7052,0.0275,0.0245,Ideology
SBERT,RC-L,AsylumSeekers,16,Aug,0.6548,10,RC,L,3,0.7238,0.7381,0.0144,0.0689,Ideology
SBERT,RC-L,AsylumSeekers,16,Feb,0.6582,10,RC,L,3,0.7183,0.7371,0.0188,0.06,Ideology
SBERT,RC-L,AsylumSeekers,16,Jan,0.6999,10,RC,L,3,0.7335,0.7577,0.0242,0.0336,Ideology
SBERT,RC-L,AsylumSeekers,16,Jul,0.6457,10,RC,L,3,0.694,0.7123,0.0183,0.0484,Ideology
SBERT,RC-L,AsylumSeekers,16,Jun,0.6508,10,RC,L,3,0.7117,0.7458,0.0342,0.0608,Ideology
SBERT,RC-L,AsylumSeekers,16,Mar,0.6887,10,RC,L,3,0.7139,0.7317,0.0178,0.0252,Ideology
SBERT,RC-L,AsylumSeekers,16,May,0.6399,10,RC,L,3,0.6813,0.7245,0.0432,0.0415,Ideology
SBERT,RC-L,AsylumSeekers,16,Sep,0.618,10,RC,L,3,0.7236,0.7409,0.0173,0.1056,Ideology
SBERT,RC-L,AsylumSeekers,32,Apr,0.6616,10,RC,L,3,0.6992,0.7052,0.006,0.0376,Ideology
SBERT,RC-L,AsylumSeekers,32,Aug,0.6738,10,RC,L,3,0.7292,0.7381,0.009,0.0554,Ideology
SBERT,RC-L,AsylumSeekers,32,Feb,0.6924,10,RC,L,3,0.7245,0.7371,0.0126,0.032,Ideology
SBERT,RC-L,AsylumSeekers,32,Jan,0.7172,10,RC,L,3,0.7362,0.7577,0.0215,0.019,Ideology
SBERT,RC-L,AsylumSeekers,32,Jul,0.6643,10,RC,L,3,0.7003,0.7123,0.012,0.036,Ideology
SBERT,RC-L,AsylumSeekers,32,Jun,0.6683,10,RC,L,3,0.7308,0.7458,0.015,0.0625,Ideology
SBERT,RC-L,AsylumSeekers,32,Mar,0.6817,10,RC,L,3,0.7344,0.7317,-0.0027,0.0527,Ideology
SBERT,RC-L,AsylumSeekers,32,May,0.6593,10,RC,L,3,0.6778,0.7245,0.0467,0.0186,Ideology
SBERT,RC-L,AsylumSeekers,32,Sep,0.6958,10,RC,L,3,0.7231,0.7409,0.0178,0.0272,Ideology
SBERT,RC-L,ClimateChange,4,Apr,0.5844,10,RC,L,3,0.6943,0.7725,0.0782,0.11,Ideology
SBERT,RC-L,ClimateChange,4,Aug,0.5606,10,RC,L,3,0.6596,0.7386,0.0789,0.099,Ideology
SBERT,RC-L,ClimateChange,4,Feb,0.5761,10,RC,L,3,0.6451,0.6854,0.0403,0.0691,Ideology
SBERT,RC-L,ClimateChange,4,Jan,0.5395,10,RC,L,3,0.6279,0.7112,0.0833,0.0884,Ideology
SBERT,RC-L,ClimateChange,4,Jul,0.5656,10,RC,L,3,0.6588,0.7286,0.0698,0.0932,Ideology
SBERT,RC-L,ClimateChange,4,Jun,0.5518,10,RC,L,3,0.6692,0.7269,0.0577,0.1175,Ideology
SBERT,RC-L,ClimateChange,4,Mar,0.5642,10,RC,L,3,0.6343,0.7598,0.1255,0.0701,Ideology
SBERT,RC-L,ClimateChange,4,May,0.5475,10,RC,L,3,0.6832,0.7628,0.0795,0.1357,Ideology
SBERT,RC-L,ClimateChange,4,Sep,0.5504,10,RC,L,3,0.6449,0.7537,0.1088,0.0944,Ideology
SBERT,RC-L,ClimateChange,8,Apr,0.6294,10,RC,L,3,0.7164,0.7725,0.0561,0.087,Ideology
SBERT,RC-L,ClimateChange,8,Aug,0.5545,10,RC,L,3,0.6711,0.7386,0.0675,0.1166,Ideology
SBERT,RC-L,ClimateChange,8,Feb,0.5922,10,RC,L,3,0.6519,0.6854,0.0335,0.0597,Ideology
SBERT,RC-L,ClimateChange,8,Jan,0.5577,10,RC,L,3,0.6534,0.7112,0.0578,0.0957,Ideology
SBERT,RC-L,ClimateChange,8,Jul,0.5634,10,RC,L,3,0.6621,0.7286,0.0665,0.0987,Ideology
SBERT,RC-L,ClimateChange,8,Jun,0.5786,10,RC,L,3,0.6802,0.7269,0.0467,0.1016,Ideology
SBERT,RC-L,ClimateChange,8,Mar,0.5824,10,RC,L,3,0.6638,0.7598,0.096,0.0814,Ideology
SBERT,RC-L,ClimateChange,8,May,0.5962,10,RC,L,3,0.7042,0.7628,0.0585,0.1081,Ideology
SBERT,RC-L,ClimateChange,8,Sep,0.5886,10,RC,L,3,0.6729,0.7537,0.0808,0.0843,Ideology
SBERT,RC-L,ClimateChange,16,Apr,0.6637,10,RC,L,3,0.7415,0.7725,0.031,0.0778,Ideology
SBERT,RC-L,ClimateChange,16,Aug,0.5837,10,RC,L,3,0.7017,0.7386,0.0369,0.118,Ideology
SBERT,RC-L,ClimateChange,16,Feb,0.6113,10,RC,L,3,0.6623,0.6854,0.0232,0.051,Ideology
SBERT,RC-L,ClimateChange,16,Jan,0.5919,10,RC,L,3,0.67,0.7112,0.0412,0.0781,Ideology
SBERT,RC-L,ClimateChange,16,Jul,0.6099,10,RC,L,3,0.6889,0.7286,0.0397,0.079,Ideology
SBERT,RC-L,ClimateChange,16,Jun,0.6283,10,RC,L,3,0.7001,0.7269,0.0269,0.0718,Ideology
SBERT,RC-L,ClimateChange,16,Mar,0.6124,10,RC,L,3,0.693,0.7598,0.0669,0.0806,Ideology
SBERT,RC-L,ClimateChange,16,May,0.651,10,RC,L,3,0.7079,0.7628,0.0549,0.0569,Ideology
SBERT,RC-L,ClimateChange,16,Sep,0.6103,10,RC,L,3,0.6966,0.7537,0.0571,0.0863,Ideology
SBERT,RC-L,ClimateChange,32,Apr,0.7023,10,RC,L,3,0.7586,0.7725,0.0139,0.0563,Ideology
SBERT,RC-L,ClimateChange,32,Aug,0.6149,10,RC,L,3,0.7149,0.7386,0.0237,0.1,Ideology
SBERT,RC-L,ClimateChange,32,Feb,0.6261,10,RC,L,3,0.6725,0.6854,0.013,0.0463,Ideology
SBERT,RC-L,ClimateChange,32,Jan,0.6311,10,RC,L,3,0.683,0.7112,0.0282,0.0518,Ideology
SBERT,RC-L,ClimateChange,32,Jul,0.6455,10,RC,L,3,0.7105,0.7286,0.0181,0.065,Ideology
SBERT,RC-L,ClimateChange,32,Jun,0.641,10,RC,L,3,0.7117,0.7269,0.0153,0.0707,Ideology
SBERT,RC-L,ClimateChange,32,Mar,0.6581,10,RC,L,3,0.708,0.7598,0.0518,0.05,Ideology
SBERT,RC-L,ClimateChange,32,May,0.678,10,RC,L,3,0.7221,0.7628,0.0407,0.0441,Ideology
SBERT,RC-L,ClimateChange,32,Sep,0.6387,10,RC,L,3,0.7223,0.7537,0.0314,0.0835,Ideology
SBERT,RC-L,GunControl,4,Apr,0.5636,10,RC,L,3,0.6428,0.7431,0.1003,0.0793,Ideology
SBERT,RC-L,GunControl,4,Aug,0.5641,10,RC,L,3,0.6261,0.7115,0.0854,0.0619,Ideology
SBERT,RC-L,GunControl,4,Feb,0.557,10,RC,L,3,0.6515,0.7347,0.0833,0.0944,Ideology
SBERT,RC-L,GunControl,4,Jan,0.5654,10,RC,L,3,0.675,0.7415,0.0665,0.1096,Ideology
SBERT,RC-L,GunControl,4,Jul,0.524,10,RC,L,3,0.6086,0.7013,0.0927,0.0846,Ideology
SBERT,RC-L,GunControl,4,Jun,0.5428,10,RC,L,3,0.6925,0.7297,0.0372,0.1497,Ideology
SBERT,RC-L,GunControl,4,Mar,0.5472,10,RC,L,3,0.6614,0.7184,0.0569,0.1143,Ideology
SBERT,RC-L,GunControl,4,May,0.6079,10,RC,L,3,0.68,0.7264,0.0464,0.072,Ideology
SBERT,RC-L,GunControl,4,Sep,0.5613,10,RC,L,3,0.611,0.6926,0.0816,0.0497,Ideology
SBERT,RC-L,GunControl,8,Apr,0.5717,10,RC,L,3,0.6814,0.7431,0.0617,0.1096,Ideology
SBERT,RC-L,GunControl,8,Aug,0.5888,10,RC,L,3,0.6548,0.7115,0.0566,0.066,Ideology
SBERT,RC-L,GunControl,8,Feb,0.5922,10,RC,L,3,0.6715,0.7347,0.0633,0.0792,Ideology
SBERT,RC-L,GunControl,8,Jan,0.5866,10,RC,L,3,0.6983,0.7415,0.0432,0.1116,Ideology
SBERT,RC-L,GunControl,8,Jul,0.5666,10,RC,L,3,0.6485,0.7013,0.0528,0.082,Ideology
SBERT,RC-L,GunControl,8,Jun,0.5991,10,RC,L,3,0.6912,0.7297,0.0384,0.0922,Ideology
SBERT,RC-L,GunControl,8,Mar,0.5663,10,RC,L,3,0.6802,0.7184,0.0382,0.1138,Ideology
SBERT,RC-L,GunControl,8,May,0.6361,10,RC,L,3,0.6871,0.7264,0.0392,0.0511,Ideology
SBERT,RC-L,GunControl,8,Sep,0.5679,10,RC,L,3,0.6385,0.6926,0.0541,0.0706,Ideology
SBERT,RC-L,GunControl,16,Apr,0.5958,10,RC,L,3,0.7066,0.7431,0.0365,0.1107,Ideology
SBERT,RC-L,GunControl,16,Aug,0.6101,10,RC,L,3,0.6558,0.7115,0.0557,0.0457,Ideology
SBERT,RC-L,GunControl,16,Feb,0.611,10,RC,L,3,0.6648,0.7347,0.0699,0.0539,Ideology
SBERT,RC-L,GunControl,16,Jan,0.6293,10,RC,L,3,0.7256,0.7415,0.0159,0.0962,Ideology
SBERT,RC-L,GunControl,16,Jul,0.6347,10,RC,L,3,0.7102,0.7013,-0.0089,0.0756,Ideology
SBERT,RC-L,GunControl,16,Jun,0.6284,10,RC,L,3,0.7084,0.7297,0.0213,0.08,Ideology
SBERT,RC-L,GunControl,16,Mar,0.5761,10,RC,L,3,0.6955,0.7184,0.0229,0.1194,Ideology
SBERT,RC-L,GunControl,16,May,0.639,10,RC,L,3,0.7038,0.7264,0.0226,0.0647,Ideology
SBERT,RC-L,GunControl,16,Sep,0.5862,10,RC,L,3,0.6491,0.6926,0.0435,0.063,Ideology
SBERT,RC-L,GunControl,32,Apr,0.6494,10,RC,L,3,0.7282,0.7431,0.0149,0.0787,Ideology
SBERT,RC-L,GunControl,32,Aug,0.6326,10,RC,L,3,0.6698,0.7115,0.0417,0.0371,Ideology
SBERT,RC-L,GunControl,32,Feb,0.6347,10,RC,L,3,0.6904,0.7347,0.0444,0.0557,Ideology
SBERT,RC-L,GunControl,32,Jan,0.6876,10,RC,L,3,0.7116,0.7415,0.0299,0.024,Ideology
SBERT,RC-L,GunControl,32,Jul,0.6285,10,RC,L,3,0.6964,0.7013,0.0049,0.0678,Ideology
SBERT,RC-L,GunControl,32,Jun,0.6594,10,RC,L,3,0.7216,0.7297,0.0081,0.0622,Ideology
SBERT,RC-L,GunControl,32,Mar,0.6378,10,RC,L,3,0.7152,0.7184,0.0032,0.0774,Ideology
SBERT,RC-L,GunControl,32,May,0.6956,10,RC,L,3,0.7086,0.7264,0.0177,0.0131,Ideology
SBERT,RC-L,GunControl,32,Sep,0.6228,10,RC,L,3,0.649,0.6926,0.0435,0.0263,Ideology
SBERT,RC-L,IllegalImmi,4,Apr,0.587,10,RC,L,3,0.662,0.7501,0.0881,0.075,Ideology
SBERT,RC-L,IllegalImmi,4,Aug,0.5716,10,RC,L,3,0.6445,0.7208,0.0763,0.0729,Ideology
SBERT,RC-L,IllegalImmi,4,Feb,0.5723,10,RC,L,3,0.652,0.7223,0.0703,0.0797,Ideology
SBERT,RC-L,IllegalImmi,4,Jan,0.64,10,RC,L,3,0.6752,0.7599,0.0847,0.0351,Ideology
SBERT,RC-L,IllegalImmi,4,Jul,0.5292,10,RC,L,3,0.6282,0.6962,0.0681,0.0989,Ideology
SBERT,RC-L,IllegalImmi,4,Jun,0.5588,10,RC,L,3,0.6423,0.6753,0.033,0.0836,Ideology
SBERT,RC-L,IllegalImmi,4,Mar,0.5733,10,RC,L,3,0.6763,0.7562,0.0799,0.103,Ideology
SBERT,RC-L,IllegalImmi,4,May,0.578,10,RC,L,3,0.6714,0.7536,0.0822,0.0934,Ideology
SBERT,RC-L,IllegalImmi,4,Sep,0.5982,10,RC,L,3,0.6181,0.6456,0.0275,0.0199,Ideology
SBERT,RC-L,IllegalImmi,8,Apr,0.62,10,RC,L,3,0.7071,0.7501,0.043,0.087,Ideology
SBERT,RC-L,IllegalImmi,8,Aug,0.5987,10,RC,L,3,0.6667,0.7208,0.0541,0.068,Ideology
SBERT,RC-L,IllegalImmi,8,Feb,0.6186,10,RC,L,3,0.6844,0.7223,0.0379,0.0658,Ideology
SBERT,RC-L,IllegalImmi,8,Jan,0.6446,10,RC,L,3,0.707,0.7599,0.0529,0.0625,Ideology
SBERT,RC-L,IllegalImmi,8,Jul,0.5628,10,RC,L,3,0.6549,0.6962,0.0414,0.092,Ideology
SBERT,RC-L,IllegalImmi,8,Jun,0.5752,10,RC,L,3,0.6549,0.6753,0.0204,0.0797,Ideology
SBERT,RC-L,IllegalImmi,8,Mar,0.6088,10,RC,L,3,0.7213,0.7562,0.0349,0.1125,Ideology
SBERT,RC-L,IllegalImmi,8,May,0.6028,10,RC,L,3,0.6931,0.7536,0.0605,0.0902,Ideology
SBERT,RC-L,IllegalImmi,8,Sep,0.6028,10,RC,L,3,0.6018,0.6456,0.0438,-0.001,Ideology
SBERT,RC-L,IllegalImmi,16,Apr,0.6462,10,RC,L,3,0.6965,0.7501,0.0536,0.0504,Ideology
